County,Scientific Name,Common Name,Status,Category,Date,Count
Mason,Hymenopappus scabiosaeus,Old Plainsman,LE,Dicots,6/14/2017,3
Mason,Nothocalais cuspidata,Prairie Dandelion,LE,Dicots,5/7/2025,1
Mason,Physaria ludoviciana,Silvery Bladderpod,LE,Dicots,6/6/2025,1
Mason,Stylisma pickeringii var. pattersonii,Patterson Bindweed,LE,Dicots,9/1/2022,2
Mason,Astragalus distortus,Bent Milk Vetch,LE,Dicots,5/7/2025,4
Mason,Salvia azurea var. grandiflora,Wild Blue Sage,LT,Dicots,9/26/2025,2
Mason,Orobanche fasciculata,Clustered Broomrape,LE,Dicots,2000,1
Mason,Orobanche ludoviciana,Broomrape,LT,Dicots,8/26/2025,5
Mason,Tracaulon arifolium,Halberd-leaved Tearthumb,LE,Dicots,8/3/1990,1
Mason,Agalinis skinneriana,Pale False Foxglove,LT,Dicots,8/26/2025,1
Mason,Erythranthe geyeri,Yellow Monkey Flower,LE,Dicots,9/8/1977,1
Mason,Pinus banksiana,Jack Pine,LE,Conifers,6/13/1988,1
Mason,Echinodorus tenellus,Small Burhead,LE,Monocots,8/25/2010,1
Mason,Cyperus grayoides,Umbrella Sedge,LT,Monocots,8/21/2025,8
Mason,Schoenoplectiella hallii,Hall's Bulrush,LT,Monocots,10/22/2019,7
Mason,Schoenoplectiella purshiana,Pursh's Bulrush,LE,Monocots,9/13/1995,1
Mason,Cypripedium parviflorum,Small Yellow Lady's Slipper,LE,Monocots,5/21/2004,2
Mason,Platanthera flava,Tubercled Orchid,LT,Monocots,6/14/2017,1
Mason,Athysanella incongrua,Leafhopper,LE,"True Bugs, Cicadas, Hoppers, Aphids and Allies",2006-09,1
Mason,Circus hudsonius,Northern Harrier,LE,Birds,2/3/2012,1
Mason,Anthophora walshii,Walsh's Anthophora,LT,Digger Bees,7/1/1973,1
Mason,Commellus colon,Leafhopper,LE,"True Bugs, Cicadas, Hoppers, Aphids and Allies",7/12/2007,1
Mason,Flexamia grammica,Sand Reed Leafhopper,LE,"True Bugs, Cicadas, Hoppers, Aphids and Allies",8/24/2020,2
Mason,Flexamia albida,Leafhopper,LT,"True Bugs, Cicadas, Hoppers, Aphids and Allies",6/22/2021,2
Mason,Rallus elegans,King Rail,LE,Birds,7/2/1994,1
Mason,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,9/29/2010,1
Mason,Polyamia rossi,Ross' Polyamia,LT,"True Bugs, Cicadas, Hoppers, Aphids and Allies",8/24/2020,2
Mason,Dieunomia nevadensis bakeri,Baker�s Nomia,LT,Sweat Bees (in part),9/1/2022,2
Massac,Cryptobranchus alleganiensis,Hellbender,LE,Amphibians,4/15/1956,1
Massac,Hyla avivoca,Bird-voiced Treefrog,LT,Amphibians,10/30/2024,1
Massac,Gastrophryne carolinensis,Eastern Narrowmouth Toad,LT,Amphibians,6/9/2025,1
Massac,Ixobrychus exilis,Least Bittern,LT,Birds,6/18/2005,1
Massac,Nyctanassa violacea,Yellow-crowned Night-Heron,LE,Birds,7/26/1998,1
Massac,Pandion haliaetus,Osprey,LT,Birds,5/4/2022,6
Massac,Gallinula galeata,Common Gallinule,LE,Birds,6/25/2017,1
Massac,Sternula antillarum,Least Tern,LE,Birds,6/11/1996,1
Massac,Asio flammeus,Short-eared Owl,LE,Birds,12/19/2005,1
Massac,Antrostomus carolinensis,Chuck-will's-widow,LT,Birds,6/12/2022,1
Massac,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,6/3/1986,1
Massac,Setophaga cerulea,Cerulean Warbler,LT,Birds,1993-07,1
Massac,Hybopsis amblops,Bigeye Chub,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",1976,1
Massac,Notropis maculatus,Taillight Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/19/1988,1
Massac,Noturus stigmosus,Northern Madtom,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",2009-07,1
Massac,Elassoma zonatum,Banded Pygmy Sunfish,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",2/28/2020,4
Massac,Lepomis miniatus,Redspotted Sunfish,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/15/1987,2
Massac,Myotis austroriparius,Southeastern Myotis,LE,Mammals,6/26/2005,1
Massac,Myotis septentrionalis,Northern Long-eared Bat,LE,Mammals,7/8/2005,1
Massac,Macrochelys temminckii,Alligator Snapping Turtle,LE,Turtles,1928-1929,1
Massac,Pseudemys concinna,River Cooter,LE,Turtles,6/2/2022,5
Massac,Thamnophis saurita,Eastern Ribbon Snake,LT,Reptiles,8/17/2020,2
Massac,Faxonius placidus,Bigclaw Crayfish,LE,Crayfishes,11/2/2022,3
Massac,Margaritifera monodonta,Spectaclecase,LE,Freshwater Mussels,8/18/1994,1
Massac,Cyclonaias tuberculata,Purple Wartyback,LT,Freshwater Mussels,8/17/2024,3
Massac,Ellipsaria lineolata,Butterfly,LT,Freshwater Mussels,8/17/2024,4
Massac,Elliptio crassidens,Elephant-ear,LE,Freshwater Mussels,8/17/2024,3
Massac,Eurynia dilatata,Spike,LE,Freshwater Mussels,8/14/2024,2
Massac,Reginaia ebenus,Ebonyshell,LE,Freshwater Mussels,11/1/2021,4
Massac,Lampsilis abrupta,Pink Mucket,LE,Freshwater Mussels,8/22/2004,1
Massac,Plethobasus cooperianus,Orangefoot Pimpleback,LE,Freshwater Mussels,7/31/2024,1
Massac,Plethobasus cyphyus,Sheepnose,LE,Freshwater Mussels,8/10/2024,3
Massac,Pleurobema cordatum,Ohio Pigtoe,LE,Freshwater Mussels,8/16/2024,2
Massac,Potamilus capax,Fat Pocketbook,LE,Freshwater Mussels,8/9/2024,3
Massac,Theliderma cylindrica,Rabbitsfoot,LE,Freshwater Mussels,7/31/2024,3
Massac,Phaeophyscia leana,Lea's Bog Lichen,LT,Lichens,5/8/2023,2
Massac,Iresine rhizomatosa,Bloodleaf,LE,Dicots,8/24/2021,1
Massac,Eryngium prostratum,Eryngo,LE,Dicots,8/8/2002,1
Massac,Matelea decipiens,Climbing Milkweed,LE,Dicots,2019,1
Massac,Helianthus angustifolius,Narrow-leaved Sunflower,LE,Dicots,9/30/2024,5
Massac,Melanthera nivea,White Melanthera,LE,Dicots,8/13/2024,2
Massac,Euonymus americanus,American Strawberry Bush,LT,Dicots,8/27/2013,2
Massac,Melothria pendula,Squirting Cucumber,LT,Dicots,5/26/2004,1
Massac,Amorpha nitens,Smooth False Indigo,LE,Dicots,6/28/2004,1
Massac,Lackeya multiflora,Boykin's Dioclea,LE,Dicots,10/2/2025,2
Massac,Quercus phellos,Willow Oak,LT,Dicots,4/18/2024,7
Massac,Carya aquatica,Water Hickory,LE,Dicots,2015,4
Massac,Rhexia mariana,Dull Meadow Beauty,LE,Dicots,9/30/2024,1
Massac,Actaea rubifolia,Black Cohosh,LE,Dicots,7/21/2023,1
Massac,Malus angustifolia,Narrow-leaved Crabapple,LE,Dicots,4/16/2024,2
Massac,Halesia carolina,Silverbell Tree,LE,Dicots,4/9/2025,2
Massac,Styrax americanus,Storax,LT,Dicots,4/18/2024,8
Massac,Tilia americana var. heterophylla,White Basswood,LE,Dicots,10/2/2005,1
Massac,Planera aquatica,Water Elm,LT,Dicots,6/11/2024,3
Massac,Carex albolutescens,Greenish-white Oval Sedge,LE,Monocots,5/22/2021,1
Massac,Carex gigantea,Large Sedge,LE,Monocots,9/29/2022,2
Massac,Carex intumescens,Swollen Sedge,LT,Monocots,7/17/2024,5
Massac,Carex reniformis,Sedge,LE,Monocots,6/9/2010,3
Massac,Cyperus lancastriensis,Galingale,LT,Monocots,9/18/2013,1
Massac,Scirpus polyphyllus,Leafy Bulrush,LE,Monocots,8/12/2024,1
Massac,Scleria pauciflora,Carolina Whipgrass,LE,Monocots,6/30/2004,1
Massac,Chamaelirium luteum,Fairy Wand,LE,Monocots,6/24/2015,2
Massac,Platanthera flava,Tubercled Orchid,LT,Monocots,7/29/2021,1
Massac,Spiranthes vernalis,Spring Ladies' Tresses,LE,Monocots,7/29/2025,1
Massac,Melica mutica,Two-flowered Melic Grass,LE,Monocots,6/11/2024,3
Massac,Nemophila aphylla,Baby blue-eyes,LE,Dicots,4/9/2025,2
Massac,Rallus elegans,King Rail,LE,Birds,6/25/2006,1
Massac,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,8/17/2024,5
Massac,Phemeranthus parviflorus,Small Flower-of-an-hour,LT,Dicots,5/6/2021,1
McCracken,Cryptobranchus alleganiensis,Hellbender,LE,Amphibians,4/15/1956,1
McCracken,Pandion haliaetus,Osprey,LT,Birds,2015,1
McCracken,Hybopsis amblops,Bigeye Chub,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",1976,1
McCracken,Noturus stigmosus,Northern Madtom,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",2009-07,1
McCracken,Macrochelys temminckii,Alligator Snapping Turtle,LE,Turtles,1928-1929,1
McCracken,Pseudemys concinna,River Cooter,LE,Turtles,6/12/2013,1
McCracken,Faxonius placidus,Bigclaw Crayfish,LE,Crayfishes,11/2/2022,2
McCracken,Margaritifera monodonta,Spectaclecase,LE,Freshwater Mussels,8/18/1994,1
McCracken,Cyclonaias tuberculata,Purple Wartyback,LT,Freshwater Mussels,8/17/2024,3
McCracken,Ellipsaria lineolata,Butterfly,LT,Freshwater Mussels,8/17/2024,3
McCracken,Elliptio crassidens,Elephant-ear,LE,Freshwater Mussels,8/17/2024,3
McCracken,Eurynia dilatata,Spike,LE,Freshwater Mussels,8/14/2024,1
McCracken,Reginaia ebenus,Ebonyshell,LE,Freshwater Mussels,11/1/2021,3
McCracken,Lampsilis abrupta,Pink Mucket,LE,Freshwater Mussels,8/22/2004,1
McCracken,Plethobasus cooperianus,Orangefoot Pimpleback,LE,Freshwater Mussels,7/31/2024,2
McCracken,Plethobasus cyphyus,Sheepnose,LE,Freshwater Mussels,8/10/2024,3
McCracken,Pleurobema cordatum,Ohio Pigtoe,LE,Freshwater Mussels,8/16/2024,3
McCracken,Potamilus capax,Fat Pocketbook,LE,Freshwater Mussels,8/9/2024,3
McCracken,Theliderma cylindrica,Rabbitsfoot,LE,Freshwater Mussels,7/31/2024,2
McCracken,Phaeophyscia leana,Lea's Bog Lichen,LT,Lichens,1991,1
McCracken,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,8/17/2024,2
Mcdonough,Bartramia longicauda,Upland Sandpiper,LE,Birds,5/9/2015,1
Mcdonough,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,6/25/1988,2
Mcdonough,Myotis sodalis,Indiana Bat,LE,Mammals,8/12/2024,7
Mcdonough,Myotis septentrionalis,Northern Long-eared Bat,LE,Mammals,6/22/2002,3
Mcdonough,Tropidoclonion lineatum,Lined Snake,LT,Reptiles,10/9/2001,1
Mcdonough,Caecidotea lesliei,Isopod,LE,Isopods,5/1/2001,1
Mcdonough,Argynnis idalia occidentalis,Western Regal Fritillary,LT,Butterflies,7/4/2022,3
Mcdonough,Filipendula rubra,Queen-of-the-prairie,LT,Dicots,6/29/2020,2
Mcdonough,Pinus banksiana,Jack Pine,LE,Conifers,4/27/1968,1
Mcdonough,Tradescantia bracteata,Prairie Spiderwort,LE,Monocots,5/12/1987,2
Mcdonough,Melanthium virginicum,Virginia Bunchflower,LE,Monocots,2025,10
Mchenry,Botaurus lentiginosus,American Bittern,LE,Birds,7/22/2020,3
Mchenry,Ixobrychus exilis,Least Bittern,LT,Birds,6/3/2025,10
Mchenry,Nycticorax nycticorax,Black-crowned Night-Heron,LE,Birds,2003,4
Mchenry,Pandion haliaetus,Osprey,LT,Birds,7/7/2025,11
Mchenry,Buteo swainsoni,Swainson's Hawk,LE,Birds,7/8/2007,5
Mchenry,Gallinula galeata,Common Gallinule,LE,Birds,6/26/2024,6
Mchenry,Bartramia longicauda,Upland Sandpiper,LE,Birds,6/26/2018,2
Mchenry,Sterna forsteri,Forster's Tern,LE,Birds,5/25/2005,1
Mchenry,Chlidonias niger,Black Tern,LE,Birds,6/9/2025,6
Mchenry,Coccyzus erythropthalmus,Black-billed Cuckoo,LT,Birds,6/19/2019,5
Mchenry,Asio flammeus,Short-eared Owl,LE,Birds,1/24/2018,1
Mchenry,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,LE,Birds,5/30/2025,9
Mchenry,Lethenteron appendix,American Brook Lamprey,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",10/24/2025,9
Mchenry,Cottus bairdii,Mottled Sculpin,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",11/13/2025,4
Mchenry,Hybognathus hankinsoni,Brassy Minnow,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",9/7/1999,4
Mchenry,Notropis anogenus,Pugnose Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/17/2019,4
Mchenry,Miniellus heterodon,Blackchin Shiner,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/15/2022,5
Mchenry,Notropis heterolepis,Blacknose Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/13/2013,6
Mchenry,Moxostoma carinatum,River Redhorse,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",9/26/1991,2
Mchenry,Fundulus dispar,Starhead Topminnow,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/17/2019,6
Mchenry,Myotis septentrionalis,Northern Long-eared Bat,LE,Mammals,7/21/2014,3
Mchenry,Emydoidea blandingii,Blanding's Turtle,LE,Turtles,6/17/2025,43
Mchenry,Aflexia rubranura,Red-tailed Prairie Leafhopper,LT,"True Bugs, Cicadas, Hoppers, Aphids and Allies",7/1/2020,1
Mchenry,Tharsalea helloides,Purplish Copper,LT,Butterflies,9/2/2020,10
Mchenry,Argynnis aphrodite,Aphrodite Fritillary,LT,Butterflies,2019,8
Mchenry,Nannothemis bella,Elfin Skimmer,LE,Dragonflies and Damselflies,7/22/2023,1
Mchenry,Eurynia dilatata,Spike,LE,Freshwater Mussels,9/10/2025,10
Mchenry,Asclepias lanuginosa,Wooly Milkweed,LE,Dicots,6/9/2021,3
Mchenry,Eurybia furcata,Forked Aster,LT,Dicots,7/25/2024,2
Mchenry,Helianthus giganteus,Tall Sunflower,LE,Dicots,10/8/2004,4
Mchenry,Alnus incana ssp. rugosa,Speckled Alder,LE,Dicots,5/27/2024,2
Mchenry,Lechea intermedia,Pinweed,LE,Dicots,7/23/2021,4
Mchenry,Hypericum kalmianum,Kalm's St. John's Wort,LE,Dicots,6/5/2018,1
Mchenry,Cornus canadensis,Bunchberry,LE,Dicots,5/27/1972,1
Mchenry,Drosera rotundifolia,Round-leaved Sundew,LE,Dicots,6/6/2024,2
Mchenry,Chamaedaphne calyculata,Leatherleaf,LT,Dicots,4/3/2024,3
Mchenry,Vaccinium corymbosum,Highbush Blueberry,LE,Dicots,1/16/2025,1
Mchenry,Vaccinium macrocarpon,Large Cranberry,LE,Dicots,8/22/1977,1
Mchenry,Lathyrus ochroleucus,Pale Vetchling,LT,Dicots,6/7/2024,10
Mchenry,Lespedeza leptostachya,Prairie Bush Clover,LE,Dicots,8/14/2024,2
Mchenry,Vicia caroliniana,Wood Vetch,LE,Dicots,5/22/2024,1
Mchenry,Juglans cinerea,Butternut,LE,Dicots,5/4/2023,2
Mchenry,Utricularia cornuta,Horned Bladderwort,LE,Dicots,7/3/2020,1
Mchenry,Utricularia intermedia,Flat-leaved Bladderwort,LT,Dicots,8/23/2024,6
Mchenry,Utricularia minor,Small Bladderwort,LE,Dicots,9/5/2024,2
Mchenry,Menyanthes trifoliata,Buckbean,LT,Dicots,6/6/2024,5
Mchenry,Epilobium strictum,Downy Willow Herb,LE,Dicots,6/6/2024,3
Mchenry,Actaea racemosa,False Bugbane,LE,Dicots,7/17/2023,3
Mchenry,Actaea rubifolia,Black Cohosh,LE,Dicots,8/2/2017,1
Mchenry,Ranunculus rhomboideus,Prairie Buttercup,LE,Dicots,4/23/2025,5
Mchenry,Filipendula rubra,Queen-of-the-prairie,LT,Dicots,7/27/2013,6
Mchenry,Populus balsamifera,Balsam Poplar,LE,Dicots,5/19/2022,2
Mchenry,Salix serissima,Autumn Willow,LE,Dicots,6/14/2013,1
Mchenry,Castilleja sessiliflora,Downy Yellow Painted Cup,LE,Dicots,10/8/2004,1
Mchenry,Penstemon grandiflorus,Large-flowered Beard Tongue,LE,Dicots,6/9/1963,1
Mchenry,Valeriana uliginosa,Marsh Valerian,LE,Dicots,5/23/2024,2
Mchenry,Larix laricina,Tamarack,LE,Conifers,5/22/2025,2
Mchenry,Carex aurea,Golden Sedge,LT,Monocots,6/18/1991,1
Mchenry,Carex canescens,Hoary Sedge,LE,Monocots,6/16/2022,1
Mchenry,Carex disperma,Shortleaf Sedge,LE,Monocots,6/6/2016,1
Mchenry,Carex oligosperma,Few-seeded Sedge,LE,Monocots,6/28/2022,2
Mchenry,Carex viridula,Little Green Sedge,LT,Monocots,7/22/2024,4
Mchenry,Eleocharis quinqueflora,Few-flowered Spikerush,LE,Monocots,1984-07,1
Mchenry,Eleocharis rostellata,Beaked Spike Rush,LT,Monocots,4/3/2024,6
Mchenry,Eriophorum gracile,Slender Cotton Sedge,LE,Monocots,5/17/2023,1
Mchenry,Eriophorum virginicum,Rusty Cotton Grass,LE,Monocots,11/22/2021,2
Mchenry,Rhynchospora alba,Beaked Rush,LE,Monocots,8/8/2024,3
Mchenry,Trichophorum cespitosum,Tufted Bulrush,LE,Monocots,5/2/2023,2
Mchenry,Triglochin maritima,Common Bog Arrow Grass,LT,Monocots,7/18/2024,10
Mchenry,Triglochin palustris,Slender Bog Arrow Grass,LT,Monocots,7/22/2024,6
Mchenry,Triantha glutinosa,False Asphodel,LT,Monocots,7/14/2023,5
Mchenry,Trillium cernuum,Nodding Trillium,LE,Monocots,5/30/2023,3
Mchenry,Trillium erectum,Ill-scented Trillium,LE,Monocots,5/16/2014,2
Mchenry,Calopogon tuberosus,Grass Pink Orchid,LE,Monocots,6/14/2024,5
Mchenry,Corallorhiza maculata,Spotted Coral-root Orchid,LE,Monocots,9/1/1995,2
Mchenry,Cypripedium acaule,Moccasin Flower,LE,Monocots,197--EARLY,1
Mchenry,Cypripedium parviflorum,Small Yellow Lady's Slipper,LE,Monocots,12/2/2024,7
Mchenry,Cypripedium reginae,Showy Lady's Slipper,LE,Monocots,5/22/2025,1
Mchenry,Platanthera leucophaea,Eastern Prairie Fringed Orchid,LE,Monocots,2024,4
Mchenry,Pogonia ophioglossoides,Snake-mouth,LE,Monocots,6/14/2024,4
Mchenry,Potamogeton gramineus,Grass-leaved Pondweed,LT,Monocots,7/30/1991,3
Mchenry,Potamogeton praelongus,White-stemmed Pondweed,LE,Monocots,1916-06,1
Mchenry,Potamogeton robbinsii,Fern Pondweed,LE,Monocots,7/30/1991,1
Mchenry,Sparganium emersum,Green-fruited Bur-reed,LE,Monocots,8/3/2024,3
Mchenry,Equisetum pratense,Meadow Horsetail,LT,Horsetails,9/1/2015,1
Mchenry,Bombus affinis,Rusty Patched Bumble Bee,LE,Bumble Bees,8/12/2025,32
Mchenry,Juncus alpinoarticulatus,Richardson's Rush,LT,Monocots,7/6/2024,3
Mchenry,Fundulus diaphanus menona,Western Banded Killifish,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/24/2019,4
Mchenry,Circus hudsonius,Northern Harrier,LE,Birds,1/4/2012,2
Mchenry,Trientalis borealis,Star-flower,LE,Dicots,6/8/2023,1
Mchenry,Carex trisperma,Three-seeded Sedge,LE,Monocots,6/16/2022,1
Mchenry,Protandrena bancrofti,Mining Bee,LT,Other Bees,7/8/2019,1
Mchenry,Colletes aestivalis,Alumroot Cellophane Bee,LE,Other Bees,6/5/2020,1
Mchenry,Cardamine pratensis var. palustris,Cuckoo Flower,LE,Dicots,6/6/2024,2
Mchenry,Sarracenia purpurea,Pitcher Plant,LE,Dicots,1/16/2025,4
Mchenry,Amelanchier sanguinea,Shadbush,LE,Dicots,5/2/2023,2
Mchenry,Rallus elegans,King Rail,LE,Birds,6/9/2022,3
Mchenry,Cambarunio iris,Rainbow,LE,Freshwater Mussels,2002-08,1
Mchenry,Carex cryptolepis,Sedge,LT,Monocots,7/5/1993,1
Mclean,Ixobrychus exilis,Least Bittern,LT,Birds,7/31/2009,1
Mclean,Pandion haliaetus,Osprey,LT,Birds,2024-05,1
Mclean,Bartramia longicauda,Upland Sandpiper,LE,Birds,7/17/2025,7
Mclean,Coccyzus erythropthalmus,Black-billed Cuckoo,LT,Birds,8/23/2018,1
Mclean,Asio flammeus,Short-eared Owl,LE,Birds,3/15/2018,3
Mclean,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,7/23/2008,4
Mclean,Acipenser fulvescens,Lake Sturgeon,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",5/7/2020,1
Mclean,Myotis septentrionalis,Northern Long-eared Bat,LE,Mammals,6/13/1985,1
Mclean,Poliocitellus franklinii,Franklin's Ground Squirrel,LT,Mammals,5/2/2013,4
Mclean,Clonophis kirtlandii,Kirtland's Snake,LT,Reptiles,12/24/2023,4
Mclean,Silene regia,Royal Catchfly,LE,Dicots,8/2/2023,1
Mclean,Juglans cinerea,Butternut,LE,Dicots,10/26/2005,1
Mclean,Salvia azurea var. grandiflora,Wild Blue Sage,LT,Dicots,8/23/2021,1
Mclean,Circus hudsonius,Northern Harrier,LE,Birds,6/9/2015,1
Mclean,Necturus maculosus,Mudpuppy,LT,Amphibians,2/23/2024,8
Mclean,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,7/19/2024,2
Menard,Pseudacris illinoensis,Illinois Chorus Frog,LT,Amphibians,2025,7
Menard,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,1992,2
Menard,Acipenser fulvescens,Lake Sturgeon,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",1996-03,1
Menard,Terrapene ornata,Ornate Box Turtle,LT,Turtles,6/3/2024,2
Menard,Apalone mutica,Smooth Softshell,LT,Turtles,7/16/2022,2
Menard,Argynnis idalia occidentalis,Western Regal Fritillary,LT,Butterflies,6/11/2004,2
Menard,Boltonia decurrens,Decurrent False Aster,LT,Dicots,10/28/1996,1
Menard,Orobanche ludoviciana,Broomrape,LT,Dicots,1992-PRE,1
Menard,Agalinis skinneriana,Pale False Foxglove,LT,Dicots,2001-08,1
Menard,Tradescantia bracteata,Prairie Spiderwort,LE,Monocots,2001-05,1
Menard,Cyperus grayoides,Umbrella Sedge,LT,Monocots,8/26/2003,1
Mercer,Antrostomus carolinensis,Chuck-will's-widow,LT,Birds,5/16/2011,1
Mercer,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,6/28/1994,1
Mercer,Acipenser fulvescens,Lake Sturgeon,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",3/25/2025,2
Mercer,Hybopsis amnis,Pallid Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/22/2019,1
Mercer,Hybognathus hankinsoni,Brassy Minnow,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/23/1967,1
Mercer,Miniellus boops,Bigeye Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/11/1976,1
Mercer,Ammocrypta clara,Western Sand Darter,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",6/30/2015,1
Mercer,Myotis sodalis,Indiana Bat,LE,Mammals,6/11/2016,2
Mercer,Myotis septentrionalis,Northern Long-eared Bat,LE,Mammals,6/11/2016,2
Mercer,Terrapene ornata,Ornate Box Turtle,LT,Turtles,1990,1
Mercer,Margaritifera monodonta,Spectaclecase,LE,Freshwater Mussels,1988,1
Mercer,Ellipsaria lineolata,Butterfly,LT,Freshwater Mussels,9/3/2021,4
Mercer,Reginaia ebenus,Ebonyshell,LE,Freshwater Mussels,9/19/1979,1
Mercer,Lampsilis higginsii,Higgins Eye,LE,Freshwater Mussels,9/3/2021,3
Mercer,Plethobasus cyphyus,Sheepnose,LE,Freshwater Mussels,9/1/1979,1
Mercer,Delphinium carolinianum,Hill Prairie Larkspur,LE,Dicots,2014,1
Mercer,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,9/3/2021,3
Mississippi,Crystallaria asprella,Crystal Darter,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/27/2019,2
Monroe,Pseudacris illinoensis,Illinois Chorus Frog,LT,Amphibians,4/8/1999,4
Monroe,Gastrophryne carolinensis,Eastern Narrowmouth Toad,LT,Amphibians,6/9/2025,10
Monroe,Botaurus lentiginosus,American Bittern,LE,Birds,10/26/2008,1
Monroe,Ixobrychus exilis,Least Bittern,LT,Birds,5/7/2011,2
Monroe,Nycticorax nycticorax,Black-crowned Night-Heron,LE,Birds,8/27/2009,1
Monroe,Nyctanassa violacea,Yellow-crowned Night-Heron,LE,Birds,8/7/2009,1
Monroe,Gallinula galeata,Common Gallinule,LE,Birds,5/20/2020,3
Monroe,Coccyzus erythropthalmus,Black-billed Cuckoo,LT,Birds,9/22/2024,1
Monroe,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,8/17/1989,4
Monroe,Setophaga cerulea,Cerulean Warbler,LT,Birds,5/11/2025,2
Monroe,Miniellus boops,Bigeye Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/29/2013,1
Monroe,Erimystax x-punctatus,Gravel Chub,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/30/1963,1
Monroe,Crystallaria asprella,Crystal Darter,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/11/2013,1
Monroe,Myotis grisescens,Gray Bat,LE,Mammals,7/5/2001,1
Monroe,Myotis sodalis,Indiana Bat,LE,Mammals,9/2/2016,4
Monroe,Myotis septentrionalis,Northern Long-eared Bat,LE,Mammals,2/9/2016,3
Monroe,Pantherophis emoryi,Great Plains Ratsnake,LE,Reptiles,5/28/2025,2
Monroe,Tantilla gracilis,Flat-headed Snake,LT,Reptiles,6/9/2025,4
Monroe,Crotalus horridus,Timber Rattlesnake,LT,Reptiles,8/10/2025,4
Monroe,Gammarus acherondytes,Illinois Cave Amphipod,LE,Amphipods,6/23/2025,9
Monroe,Fontigens antroecetes,Hydrobiid cave snail,LE,Other Molluscs,8/31/2025,1
Monroe,Matelea decipiens,Climbing Milkweed,LE,Dicots,5/20/2024,2
Monroe,Rudbeckia missouriensis,Missouri Orange Coneflower,LT,Dicots,10/15/2024,5
Monroe,Heliotropium tenellum,Slender Heliotrope,LE,Dicots,7/2/2024,5
Monroe,Draba cuneifolia,Whitlow Grass,LE,Dicots,3/15/2024,4
Monroe,Melothria pendula,Squirting Cucumber,LT,Dicots,7/22/2021,1
Monroe,Euphorbia spathulata,Spurge,LE,Dicots,5/18/2023,2
Monroe,Salvia azurea var. grandiflora,Wild Blue Sage,LT,Dicots,8/11/2023,1
