County,Scientific Name,Common Name,Class,Order,Family,Federal Status,State Status,SGCN,Most Recent Observation Year
Barren,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2011
Barren,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2016
Barren,Myotis sodalis,Indiana Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2019
Barren,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2025
Barren,Ichthyomyzon castaneus,Chestnut Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,S,Yes,2018
Barren,Ophisaurus attenuatus longicaudus,Eastern Slender Glass Lizard,Reptilia,Squamata,Anguidae,N,T,Yes,2004
Barren,Cemophora coccinea,Scarletsnake,Reptilia,Squamata,Colubridae,N,S,Yes,1962
Barren,Pantherophis guttatus,Red Cornsnake,Reptilia,Squamata,Colubridae,N,S,Yes,2025
Barren,Pituophis melanoleucus,Eastern Pinesnake,Reptilia,Squamata,Colubridae,N,E,Yes,1969
Barren,Plestiodon inexpectatus,Southeastern Five-lined Skink,Reptilia,Squamata,Scincidae,N,S,Yes,1971
Barren,Aspidoscelis sexlineatus,Six-lined Racerunner,Reptilia,Squamata,Teiidae,N,S,Yes,2019
Bath,Ictiobus niger,Black Buffalo,Actinopterygii,Cypriniformes,Catostomidae,N,S,Yes,2013
Bath,Percopsis omiscomaycus,Trout-Perch,Actinopterygii,Percopsiformes,Percopsidae,N,S,Yes,1986
Bath,Noturus stigmosus,Northern Madtom,Actinopterygii,Siluriformes,Ictaluridae,N,S,Yes,2022
Bath,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,2020
Bath,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,2013
Bath,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2025
Bath,Pandion haliaetus,Osprey,Aves,Accipitriformes,Pandionidae,N,S,Yes,2013
Bath,Lophodytes cucullatus,Hooded Merganser,Aves,Anseriformes,Anatidae,N,T,Yes,2014
Bath,Actitis macularius,Spotted Sandpiper,Aves,Charadriiformes,Scolopacidae,N,E,Yes,2014
Bath,Gallinula galeata,Common Gallinule,Aves,Gruiformes,Rallidae,N,T,Yes,1996
Bath,Certhia americana,Brown Creeper,Aves,Passeriformes,Certhiidae,N,T,No,1986
Bath,Riparia riparia,Bank Swallow,Aves,Passeriformes,Hirundinidae,N,S,Yes,2010
Bath,Dolichonyx oryzivorus,Bobolink,Aves,Passeriformes,Icteridae,N,S,Yes,2010
Bath,Lanius ludovicianus,Loggerhead Shrike,Aves,Passeriformes,Laniidae,N,S,Yes,2016
Bath,Cardellina canadensis,Canada Warbler,Aves,Passeriformes,Parulidae,N,S,Yes,2009
Bath,Vermivora chrysoptera,Golden-winged Warbler,Aves,Passeriformes,Parulidae,N,E,Yes,2011
Bath,Centronyx henslowii,Henslow's Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,1996
Bath,Chondestes grammacus,Lark Sparrow,Aves,Passeriformes,Passerellidae,N,S,No,1996
Bath,Passerculus sandwichensis,Savannah Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2010
Bath,Empidonax minimus,Least Flycatcher,Aves,Passeriformes,Tyrannidae,N,E,Yes,2009
Bath,Ixobrychus exilis,Least Bittern,Aves,Pelecaniformes,Ardeidae,N,T,Yes,1996
Bath,Nyctanassa violacea,Yellow-crowned Night-heron,Aves,Pelecaniformes,Ardeidae,N,T,Yes,1996
Bath,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2014
Bath,Tyto furcata,American Barn Owl,Aves,Strigiformes,Tytonidae,N,S,Yes,2022
Bath,Alasmidonta marginata,Elktoe,Bivalvia,Unionoida,Unionidae,N,T,Yes,2014
Bath,Alasmidonta viridis,Slippershell Mussel,Bivalvia,Unionoida,Unionidae,N,S,Yes,2016
Bath,Anodontoides ferussacianus,Cylindrical Papershell,Bivalvia,Unionoida,Unionidae,N,S,Yes,1991
Bath,Cyprogenia stegaria,Fanshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,2015
Bath,Elliptio crassidens,Elephantear,Bivalvia,Unionoida,Unionidae,N,S,Yes,2006
Bath,Epioblasma triquetra,Snuffbox,Bivalvia,Unionoida,Unionidae,E,E,Yes,2010
Bath,Fusconaia subrotunda,Longsolid,Bivalvia,Unionoida,Unionidae,T,T,Yes,2022
Bath,Lampsilis abrupta,Pink Mucket,Bivalvia,Unionoida,Unionidae,E,E,Yes,1994
Bath,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,2014
Bath,Leaunio lienosus,Little Spectaclecase,Bivalvia,Unionoida,Unionidae,N,T,Yes,1978
Bath,Ligumia recta,Black Sandshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,2022
Bath,Obovaria subrotunda,Round Hickorynut,Bivalvia,Unionoida,Unionidae,T,T,Yes,2010
Bath,Plethobasus cyphyus,Sheepnose,Bivalvia,Unionoida,Unionidae,E,E,Yes,2006
Bath,Pleurobema clava,Clubshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,2016
Bath,Pleurobema rubrum,Pyramid Pigtoe,Bivalvia,Unionoida,Unionidae,PT,E,Yes,1991
Bath,Simpsonaias ambigua,Salamander Mussel,Bivalvia,Unionoida,Unionidae,N,T,Yes,1982
Bath,Toxolasma lividum,Purple Lilliput,Bivalvia,Unionoida,Unionidae,N,E,Yes,2021
Bath,Cambarus hazardi,Brawny Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,1991
Bath,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,Mammalia,Chiroptera,Vespertilionidae,N,S,Yes,2007
Bath,Corynorhinus townsendii virginianus,Virginia Big-eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2003
Bath,Myotis leibii,Eastern Small-footed Myotis,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2007
Bath,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2005
Bath,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2009
Bath,Myotis sodalis,Indiana Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2001
Bath,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2008
Bath,Ichthyomyzon fossor,Northern Brook Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,T,Yes,1982
Bath,Thamnophis saurita saurita,Eastern Ribbonsnake,Reptilia,Squamata,Colubridae,N,S,Yes,1968
Bell,Chrosomus cumberlandensis,Blackside Dace,Actinopterygii,Cypriniformes,Leuciscidae,T,T,Yes,2025
Bell,Etheostoma sagitta,Cumberland Arrow Darter,Actinopterygii,Perciformes,Percidae,N,S,Yes,2025
Bell,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,2012
Bell,Plethodon pauleyi,Yellow-spotted Woodland Salamander,Amphibia,Caudata,Plethodontidae,N,E,Yes,2025
Bell,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,2011
Bell,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,2007
Bell,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2011
Bell,Pandion haliaetus,Osprey,Aves,Accipitriformes,Pandionidae,N,S,Yes,2011
Bell,Lophodytes cucullatus,Hooded Merganser,Aves,Anseriformes,Anatidae,N,T,Yes,2009
Bell,Falco peregrinus,Peregrine Falcon,Aves,Falconiformes,Falconidae,N,E,Yes,2011
Bell,Pheucticus ludovicianus,Rose-breasted Grosbeak,Aves,Passeriformes,Cardinalidae,N,S,No,2018
Bell,Certhia americana,Brown Creeper,Aves,Passeriformes,Certhiidae,N,T,No,2003
Bell,Corvus corax,Common Raven,Aves,Passeriformes,Corvidae,N,T,Yes,2017
Bell,Cardellina canadensis,Canada Warbler,Aves,Passeriformes,Parulidae,N,S,Yes,2012
Bell,Setophaga fusca,Blackburnian Warbler,Aves,Passeriformes,Parulidae,N,T,No,2010
Bell,Vermivora chrysoptera,Golden-winged Warbler,Aves,Passeriformes,Parulidae,N,E,Yes,2023
Bell,Centronyx henslowii,Henslow's Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2009
Bell,Junco hyemalis,Dark-eyed Junco,Aves,Passeriformes,Passerellidae,N,S,No,2017
Bell,Passerculus sandwichensis,Savannah Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2006
Bell,Sitta canadensis,Red-breasted Nuthatch,Aves,Passeriformes,Sittidae,N,E,No,1987
Bell,Empidonax minimus,Least Flycatcher,Aves,Passeriformes,Tyrannidae,N,E,Yes,2012
Bell,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2009
Bell,Tyto furcata,American Barn Owl,Aves,Strigiformes,Tytonidae,N,S,Yes,1996
Bell,Alasmidonta viridis,Slippershell Mussel,Bivalvia,Unionoida,Unionidae,N,S,Yes,1914
Bell,Anodontoides denigratus,Cumberland Papershell,Bivalvia,Unionoida,Unionidae,N,E,Yes,1910
Bell,Anodontoides ferussacianus,Cylindrical Papershell,Bivalvia,Unionoida,Unionidae,N,S,Yes,1913
Bell,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,1976
Bell,Cambarus buntingi,Longclaw Crayfish,Malacostraca,Decapoda,Cambaridae,N,T,Yes,2024
Bell,Cambarus guenteri,Redbird Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2000
Bell,Cambarus hazardi,Brawny Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,1992
Bell,Cambarus jezerinaci,Spiny Scale Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2024
Bell,Cambarus parvoculus,Mountain Midget Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2007
Bell,Spilogale putorius,Eastern Spotted Skunk,Mammalia,Carnivora,Mephitidae,N,S,Yes,1979
Bell,Myotis grisescens,Gray Myotis,Mammalia,Chiroptera,Vespertilionidae,E,T,Yes,2024
Bell,Myotis leibii,Eastern Small-footed Myotis,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2025
Bell,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2026
Bell,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2014
Bell,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2026
Bell,Sorex cinereus,Cinereus Shrew,Mammalia,Eulipotyphla,Soricidae,N,S,Yes,1997
Bell,Myodes gapperi maurus,Kentucky Red-backed Vole,Mammalia,Rodentia,Cricetidae,N,S,Yes,1989
Bell,Ophisaurus attenuatus longicaudus,Eastern Slender Glass Lizard,Reptilia,Squamata,Anguidae,N,T,Yes,1925
Bell,Cemophora coccinea,Scarletsnake,Reptilia,Squamata,Colubridae,N,S,Yes,1961
Bell,Plestiodon anthracinus,Coal Skink,Reptilia,Squamata,Scincidae,N,E,Yes,1925
Bell,Plestiodon inexpectatus,Southeastern Five-lined Skink,Reptilia,Squamata,Scincidae,N,S,Yes,2024
Boone,Ictiobus niger,Black Buffalo,Actinopterygii,Cypriniformes,Catostomidae,N,S,Yes,2024
Boone,Lota lota,Burbot,Actinopterygii,Gadiformes,Gadidae,N,S,Yes,1986
Boone,Lithobates pipiens,Northern Leopard Frog,Amphibia,Anura,Ranidae,N,S,Yes,2017
Boone,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,1994
Boone,Plethodon cinereus,Eastern Red-backed Salamander,Amphibia,Caudata,Plethodontidae,N,S,Yes,2021
Boone,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,2014
Boone,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,2014
Boone,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2021
Boone,Pandion haliaetus,Osprey,Aves,Accipitriformes,Pandionidae,N,S,Yes,2014
Boone,Lophodytes cucullatus,Hooded Merganser,Aves,Anseriformes,Anatidae,N,T,Yes,2014
Boone,Spatula discors,Blue-winged Teal,Aves,Anseriformes,Anatidae,N,T,No,2005
Boone,Actitis macularius,Spotted Sandpiper,Aves,Charadriiformes,Scolopacidae,N,E,Yes,2014
Boone,Bartramia longicauda,Upland Sandpiper,Aves,Charadriiformes,Scolopacidae,N,H,Yes,1982
Boone,Falco peregrinus,Peregrine Falcon,Aves,Falconiformes,Falconidae,N,E,Yes,2023
Boone,Fulica americana,American Coot,Aves,Gruiformes,Rallidae,N,E,No,2007
Boone,Gallinula galeata,Common Gallinule,Aves,Gruiformes,Rallidae,N,T,Yes,2004
Boone,Pheucticus ludovicianus,Rose-breasted Grosbeak,Aves,Passeriformes,Cardinalidae,N,S,No,2006
Boone,Certhia americana,Brown Creeper,Aves,Passeriformes,Certhiidae,N,T,No,1986
Boone,Corvus ossifragus,Fish Crow,Aves,Passeriformes,Corvidae,N,S,No,2007
Boone,Riparia riparia,Bank Swallow,Aves,Passeriformes,Hirundinidae,N,S,Yes,2013
Boone,Dolichonyx oryzivorus,Bobolink,Aves,Passeriformes,Icteridae,N,S,Yes,2008
Boone,Lanius ludovicianus,Loggerhead Shrike,Aves,Passeriformes,Laniidae,N,S,Yes,2003
Boone,Cardellina canadensis,Canada Warbler,Aves,Passeriformes,Parulidae,N,S,Yes,2013
Boone,Vermivora chrysoptera,Golden-winged Warbler,Aves,Passeriformes,Parulidae,N,E,Yes,2013
Boone,Centronyx henslowii,Henslow's Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,1996
Boone,Junco hyemalis,Dark-eyed Junco,Aves,Passeriformes,Passerellidae,N,S,No,2006
Boone,Passerculus sandwichensis,Savannah Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2014
Boone,Pooecetes gramineus,Vesper Sparrow,Aves,Passeriformes,Passerellidae,N,E,No,2005
Boone,Sitta canadensis,Red-breasted Nuthatch,Aves,Passeriformes,Sittidae,N,E,No,1985
Boone,Cistothorus stellaris,Sedge Wren,Aves,Passeriformes,Troglodytidae,N,S,Yes,2006
Boone,Thryomanes bewickii,Bewick's Wren,Aves,Passeriformes,Troglodytidae,N,H,Yes,2011
Boone,Empidonax minimus,Least Flycatcher,Aves,Passeriformes,Tyrannidae,N,E,Yes,2011
Boone,Vireo bellii,Bell's Vireo,Aves,Passeriformes,Vireonidae,N,S,Yes,2008
Boone,Ardea alba,Great Egret,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2013
Boone,Bubulcus ibis,Cattle Egret,Aves,Pelecaniformes,Ardeidae,N,S,No,2008
Boone,Egretta caerulea,Little Blue Heron,Aves,Pelecaniformes,Ardeidae,N,E,No,2007
Boone,Nycticorax nycticorax,Black-crowned Night-heron,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2005
Boone,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2014
Boone,Asio flammeus,Short-eared Owl,Aves,Strigiformes,Strigidae,N,E,Yes,2005
Boone,Tyto furcata,American Barn Owl,Aves,Strigiformes,Tytonidae,N,S,Yes,1996
Boone,Phalacrocorax auritus,Double-crested Cormorant,Aves,Suliformes,Phalacrocoracidae,N,S,No,2003
Boone,Cumberlandia monodonta,Spectaclecase,Bivalvia,Unionoida,Margaritiferidae,E,E,Yes,1895
Boone,Anodontoides ferussacianus,Cylindrical Papershell,Bivalvia,Unionoida,Unionidae,N,S,Yes,1989
Boone,Elliptio crassidens,Elephantear,Bivalvia,Unionoida,Unionidae,N,S,Yes,2022
Boone,Fusconaia subrotunda,Longsolid,Bivalvia,Unionoida,Unionidae,T,T,Yes,1895
Boone,Lampsilis abrupta,Pink Mucket,Bivalvia,Unionoida,Unionidae,E,E,Yes,1895
Boone,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,1895
Boone,Ligumia recta,Black Sandshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,1900
Boone,Obovaria retusa,Ring Pink,Bivalvia,Unionoida,Unionidae,E,E,Yes,1895
Boone,Plethobasus cyphyus,Sheepnose,Bivalvia,Unionoida,Unionidae,E,E,Yes,1895
Boone,Pleurobema rubrum,Pyramid Pigtoe,Bivalvia,Unionoida,Unionidae,PT,E,Yes,1895
Boone,Theliderma cylindrica,Rabbitsfoot,Bivalvia,Unionoida,Unionidae,T,E,Yes,1895
Boone,Myotis leibii,Eastern Small-footed Myotis,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2022
Boone,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2010
Boone,Myotis sodalis,Indiana Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2022
Boone,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2022
Bourbon,Lithobates pipiens,Northern Leopard Frog,Amphibia,Anura,Ranidae,N,S,Yes,2017
Bourbon,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2020
Bourbon,Dolichonyx oryzivorus,Bobolink,Aves,Passeriformes,Icteridae,N,S,Yes,2009
Bourbon,Lanius ludovicianus,Loggerhead Shrike,Aves,Passeriformes,Laniidae,N,S,Yes,2022
Bourbon,Passerculus sandwichensis,Savannah Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,1996
Bourbon,Pooecetes gramineus,Vesper Sparrow,Aves,Passeriformes,Passerellidae,N,E,No,1996
Bourbon,Tyto furcata,American Barn Owl,Aves,Strigiformes,Tytonidae,N,S,Yes,2022
Bourbon,Alasmidonta viridis,Slippershell Mussel,Bivalvia,Unionoida,Unionidae,N,S,Yes,2025
Bourbon,Anodontoides ferussacianus,Cylindrical Papershell,Bivalvia,Unionoida,Unionidae,N,S,Yes,1991
Bourbon,Mustela nivalis,Least Weasel,Mammalia,Carnivora,Mustelidae,N,S,Yes,2014
Bourbon,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2011
Bourbon,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2003
Boyd,Acipenser fulvescens,Lake Sturgeon,Actinopterygii,Acipenseriformes,Acipenseridae,N,E,Yes,1986
Boyd,Percopsis omiscomaycus,Trout-Perch,Actinopterygii,Percopsiformes,Percopsidae,N,S,Yes,1998
Boyd,Dryophytes versicolor,Gray Treefrog,Amphibia,Anura,Hylidae,N,S,Yes,2013
Boyd,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,2014
Boyd,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,2007
Boyd,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2011
Boyd,Pandion haliaetus,Osprey,Aves,Accipitriformes,Pandionidae,N,S,Yes,2017
Boyd,Actitis macularius,Spotted Sandpiper,Aves,Charadriiformes,Scolopacidae,N,E,Yes,2014
Boyd,Certhia americana,Brown Creeper,Aves,Passeriformes,Certhiidae,N,T,No,2007
Boyd,Dolichonyx oryzivorus,Bobolink,Aves,Passeriformes,Icteridae,N,S,Yes,2014
Boyd,Vermivora chrysoptera,Golden-winged Warbler,Aves,Passeriformes,Parulidae,N,E,Yes,1986
Boyd,Centronyx henslowii,Henslow's Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2014
Boyd,Junco hyemalis,Dark-eyed Junco,Aves,Passeriformes,Passerellidae,N,S,No,2007
Boyd,Passerculus sandwichensis,Savannah Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2014
Boyd,Empidonax minimus,Least Flycatcher,Aves,Passeriformes,Tyrannidae,N,E,Yes,2013
Boyd,Nycticorax nycticorax,Black-crowned Night-heron,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2013
Boyd,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2014
Boyd,Asio flammeus,Short-eared Owl,Aves,Strigiformes,Strigidae,N,E,Yes,2002
Boyd,Phalacrocorax auritus,Double-crested Cormorant,Aves,Suliformes,Phalacrocoracidae,N,S,No,2007
Boyd,Leaunio lienosus,Little Spectaclecase,Bivalvia,Unionoida,Unionidae,N,T,Yes,1981
Boyd,Ligumia recta,Black Sandshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,2010
Boyd,Simpsonaias ambigua,Salamander Mussel,Bivalvia,Unionoida,Unionidae,N,T,Yes,1981
Boyd,Cambarus theepiensis,Coalfields Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,No,1999
Boyd,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2010
Boyd,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2006
Boyd,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2010
Boyd,Lethenteron appendix,American Brook Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,T,Yes,2009
Boyle,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,2007
Boyle,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,2007
Boyle,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2021
Boyle,Lophodytes cucullatus,Hooded Merganser,Aves,Anseriformes,Anatidae,N,T,Yes,2006
Boyle,Spatula clypeata,Northern Shoveler,Aves,Anseriformes,Anatidae,N,E,No,2007
Boyle,Spatula discors,Blue-winged Teal,Aves,Anseriformes,Anatidae,N,T,No,1975
Boyle,Actitis macularius,Spotted Sandpiper,Aves,Charadriiformes,Scolopacidae,N,E,Yes,2003
Boyle,Falco peregrinus,Peregrine Falcon,Aves,Falconiformes,Falconidae,N,E,Yes,2009
Boyle,Fulica americana,American Coot,Aves,Gruiformes,Rallidae,N,E,No,2006
Boyle,Pheucticus ludovicianus,Rose-breasted Grosbeak,Aves,Passeriformes,Cardinalidae,N,S,No,2007
Boyle,Certhia americana,Brown Creeper,Aves,Passeriformes,Certhiidae,N,T,No,2007
Boyle,Dolichonyx oryzivorus,Bobolink,Aves,Passeriformes,Icteridae,N,S,Yes,2013
Boyle,Lanius ludovicianus,Loggerhead Shrike,Aves,Passeriformes,Laniidae,N,S,Yes,2015
Boyle,Cardellina canadensis,Canada Warbler,Aves,Passeriformes,Parulidae,N,S,Yes,2011
Boyle,Vermivora chrysoptera,Golden-winged Warbler,Aves,Passeriformes,Parulidae,N,E,Yes,2011
Boyle,Centronyx henslowii,Henslow's Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2016
Boyle,Chondestes grammacus,Lark Sparrow,Aves,Passeriformes,Passerellidae,N,S,No,2004
Boyle,Junco hyemalis,Dark-eyed Junco,Aves,Passeriformes,Passerellidae,N,S,No,2007
Boyle,Passerculus sandwichensis,Savannah Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2013
Boyle,Sitta canadensis,Red-breasted Nuthatch,Aves,Passeriformes,Sittidae,N,E,No,2007
Boyle,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2012
Boyle,Asio flammeus,Short-eared Owl,Aves,Strigiformes,Strigidae,N,E,Yes,1989
Boyle,Asio otus,Long-eared Owl,Aves,Strigiformes,Strigidae,N,E,Yes,2007
Boyle,Tyto furcata,American Barn Owl,Aves,Strigiformes,Tytonidae,N,S,Yes,2022
Boyle,Phalacrocorax auritus,Double-crested Cormorant,Aves,Suliformes,Phalacrocoracidae,N,S,No,2006
Boyle,Alasmidonta viridis,Slippershell Mussel,Bivalvia,Unionoida,Unionidae,N,S,Yes,1996
Boyle,Mustela nivalis,Least Weasel,Mammalia,Carnivora,Mustelidae,N,S,Yes,2016
Boyle,Plestiodon anthracinus,Coal Skink,Reptilia,Squamata,Scincidae,N,E,Yes,1962
Bracken,Acipenser fulvescens,Lake Sturgeon,Actinopterygii,Acipenseriformes,Acipenseridae,N,E,Yes,1986
Bracken,Ictiobus niger,Black Buffalo,Actinopterygii,Cypriniformes,Catostomidae,N,S,Yes,2025
Bracken,Hudsonius hudsonius,Spottail Shiner,Actinopterygii,Cypriniformes,Leuciscidae,N,S,Yes,2017
Bracken,Noturus stigmosus,Northern Madtom,Actinopterygii,Siluriformes,Ictaluridae,N,S,Yes,2023
Bracken,Lithobates pipiens,Northern Leopard Frog,Amphibia,Anura,Ranidae,N,S,Yes,1998
Bracken,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,1989
Bracken,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,2000
Bracken,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,2000
Bracken,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2025
Bracken,Lophodytes cucullatus,Hooded Merganser,Aves,Anseriformes,Anatidae,N,T,Yes,2013
Bracken,Falco peregrinus,Peregrine Falcon,Aves,Falconiformes,Falconidae,N,E,Yes,2008
Bracken,Riparia riparia,Bank Swallow,Aves,Passeriformes,Hirundinidae,N,S,Yes,1996
Bracken,Lanius ludovicianus,Loggerhead Shrike,Aves,Passeriformes,Laniidae,N,S,Yes,1996
Bracken,Passerculus sandwichensis,Savannah Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2012
Bracken,Ardea alba,Great Egret,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2013
Bracken,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2014
Bracken,Alasmidonta marginata,Elktoe,Bivalvia,Unionoida,Unionidae,N,T,Yes,2025
Bracken,Alasmidonta viridis,Slippershell Mussel,Bivalvia,Unionoida,Unionidae,N,S,Yes,2021
Bracken,Cyprogenia stegaria,Fanshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,2020
Bracken,Elliptio crassidens,Elephantear,Bivalvia,Unionoida,Unionidae,N,S,Yes,2019
Bracken,Epioblasma rangiana,Northern Riffleshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,2019
Bracken,Epioblasma triquetra,Snuffbox,Bivalvia,Unionoida,Unionidae,E,E,Yes,2025
Bracken,Fusconaia subrotunda,Longsolid,Bivalvia,Unionoida,Unionidae,T,T,Yes,2020
Bracken,Lampsilis abrupta,Pink Mucket,Bivalvia,Unionoida,Unionidae,E,E,Yes,2019
Bracken,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,2024
Bracken,Ligumia recta,Black Sandshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,2025
